date,crop,price_per_quintal_inr,market,state,arrivals_tonnes
2023-11-30,Corn,24.25,Coimbatore APMC,Uttar Pradesh,50.5
2023-11-30,Wheat,32.12,Mumbai APMC,Punjab,3779.0
2023-11-30,Rice,38.64,Madurai,Tamil Nadu,3707.6
2023-11-30,Soybean,55.53,Chennai APMC,Uttar Pradesh,1003.1
2023-11-30,Cotton,70.86,Madurai,Andhra Pradesh,3700.5
2023-12-01,Tomato,47.88,Madurai,Andhra Pradesh,4145.0
2023-12-01,Potato,19.88,Coimbatore APMC,Karnataka,1510.2
2023-12-01,Corn,25.92,Chennai APMC,Gujarat,1166.8
2023-12-01,Wheat,31.5,Madurai,Tamil Nadu,633.5
2023-12-01,Rice,38.61,Coimbatore APMC,Punjab,3154.3
2023-12-01,Soybean,54.08,Delhi Azadpur,Haryana,812.0
2023-12-01,Cotton,67.64,Koyambedu,Karnataka,2395.0
2023-12-02,Tomato,49.61,Chennai APMC,Karnataka,1904.0
2023-12-02,Potato,20.24,Madurai,Haryana,587.2
2023-12-02,Corn,23.67,Madurai,Andhra Pradesh,412.4
2023-12-02,Wheat,32.0,Bengaluru APMC,Maharashtra,2201.4
2023-12-02,Rice,37.37,Madurai,Uttar Pradesh,3582.8
2023-12-02,Soybean,56.55,Mumbai APMC,Gujarat,829.1
2023-12-02,Cotton,71.89,Coimbatore APMC,Gujarat,2153.2
2023-12-03,Tomato,49.08,Hyderabad,Uttar Pradesh,1612.9
2023-12-03,Potato,19.0,Coimbatore APMC,Tamil Nadu,1021.5
2023-12-03,Corn,26.87,Delhi Azadpur,Haryana,3874.2
2023-12-03,Wheat,31.44,Hyderabad,Maharashtra,4379.9
2023-12-03,Rice,37.5,Koyambedu,Karnataka,4509.1
2023-12-03,Soybean,55.27,Coimbatore APMC,Rajasthan,4750.3
2023-12-03,Cotton,68.39,Koyambedu,Rajasthan,2422.6
2023-12-04,Tomato,48.75,Madurai,Tamil Nadu,2613.9
2023-12-04,Potato,19.6,Coimbatore APMC,Karnataka,1240.4
2023-12-04,Corn,23.11,Chennai APMC,Rajasthan,4298.6
2023-12-04,Wheat,28.86,Koyambedu,Andhra Pradesh,2718.1
2023-12-04,Rice,39.81,Koyambedu,Punjab,2649.1
2023-12-04,Soybean,54.2,Koyambedu,Uttar Pradesh,1342.6
2023-12-04,Cotton,73.44,Madurai,Karnataka,267.9
2023-12-05,Tomato,47.42,Hyderabad,Andhra Pradesh,741.6
2023-12-05,Potato,18.67,Coimbatore APMC,Maharashtra,2613.9
2023-12-05,Corn,23.55,Hyderabad,Maharashtra,2139.5
2023-12-05,Wheat,33.08,Koyambedu,Punjab,2331.5
2023-12-05,Rice,37.99,Delhi Azadpur,Punjab,198.3
2023-12-05,Soybean,54.41,Chennai APMC,Tamil Nadu,3887.8
2023-12-05,Cotton,71.47,Chennai APMC,Tamil Nadu,464.0
2023-12-06,Tomato,49.07,Madurai,Maharashtra,459.0
2023-12-06,Potato,22.99,Coimbatore APMC,Gujarat,4767.8
2023-12-06,Corn,27.49,Koyambedu,Gujarat,3929.1
2023-12-06,Wheat,30.77,Mumbai APMC,Tamil Nadu,3948.0
2023-12-06,Rice,36.33,Chennai APMC,Karnataka,4942.6
2023-12-06,Soybean,54.69,Mumbai APMC,Haryana,3377.3
2023-12-06,Cotton,71.71,Delhi Azadpur,Uttar Pradesh,1341.0
2023-12-07,Tomato,46.95,Koyambedu,Rajasthan,4073.2
2023-12-07,Potato,19.96,Hyderabad,Uttar Pradesh,2481.1
2023-12-07,Corn,25.92,Koyambedu,Karnataka,919.8
2023-12-07,Wheat,31.33,Delhi Azadpur,Rajasthan,3127.2
2023-12-07,Rice,38.45,Chennai APMC,Punjab,1928.3
2023-12-07,Soybean,54.26,Chennai APMC,Rajasthan,2201.7
2023-12-07,Cotton,71.05,Chennai APMC,Tamil Nadu,3016.1
2023-12-08,Tomato,47.1,Chennai APMC,Uttar Pradesh,4434.7
2023-12-08,Potato,22.82,Bengaluru APMC,Punjab,3201.5
2023-12-08,Corn,27.04,Koyambedu,Punjab,3633.3
2023-12-08,Wheat,28.72,Delhi Azadpur,Rajasthan,792.3
2023-12-08,Rice,37.09,Bengaluru APMC,Maharashtra,1217.2
2023-12-08,Soybean,53.24,Madurai,Uttar Pradesh,2582.8
2023-12-08,Cotton,70.51,Mumbai APMC,Punjab,3323.6
2023-12-09,Tomato,48.44,Mumbai APMC,Uttar Pradesh,4116.8
2023-12-09,Potato,19.39,Bengaluru APMC,Tamil Nadu,2785.1
2023-12-09,Corn,24.19,Chennai APMC,Gujarat,312.5
2023-12-09,Wheat,30.06,Coimbatore APMC,Andhra Pradesh,2080.4
2023-12-09,Rice,38.88,Hyderabad,Punjab,3943.3
2023-12-09,Soybean,55.67,Chennai APMC,Rajasthan,964.6
2023-12-09,Cotton,70.49,Koyambedu,Tamil Nadu,1375.7
2023-12-10,Tomato,48.92,Chennai APMC,Maharashtra,4333.0
2023-12-10,Potato,20.83,Delhi Azadpur,Rajasthan,665.1
2023-12-10,Corn,25.24,Chennai APMC,Uttar Pradesh,3146.6
2023-12-10,Wheat,34.16,Delhi Azadpur,Karnataka,2760.0
2023-12-10,Rice,40.66,Hyderabad,Gujarat,4408.2
2023-12-10,Soybean,53.7,Coimbatore APMC,Rajasthan,1009.6
2023-12-10,Cotton,72.9,Coimbatore APMC,Rajasthan,3256.3
2023-12-11,Tomato,49.95,Bengaluru APMC,Uttar Pradesh,1249.0
2023-12-11,Potato,20.01,Koyambedu,Karnataka,3498.4
2023-12-11,Corn,26.96,Delhi Azadpur,Karnataka,2632.5
2023-12-11,Wheat,34.04,Delhi Azadpur,Haryana,1523.1
2023-12-11,Rice,37.05,Chennai APMC,Andhra Pradesh,4403.3
2023-12-11,Soybean,54.36,Madurai,Punjab,3625.1
2023-12-11,Cotton,73.26,Bengaluru APMC,Andhra Pradesh,565.3
2023-12-12,Tomato,49.22,Delhi Azadpur,Maharashtra,2336.7
2023-12-12,Potato,22.64,Chennai APMC,Haryana,1493.5
2023-12-12,Corn,26.32,Bengaluru APMC,Karnataka,1805.6
2023-12-12,Wheat,32.4,Mumbai APMC,Uttar Pradesh,4338.1
2023-12-12,Rice,36.82,Chennai APMC,Karnataka,2046.2
2023-12-12,Soybean,57.38,Coimbatore APMC,Punjab,1732.7
2023-12-12,Cotton,73.57,Madurai,Uttar Pradesh,998.8
2023-12-13,Tomato,48.55,Chennai APMC,Maharashtra,2375.7
2023-12-13,Potato,21.83,Delhi Azadpur,Haryana,3970.9
2023-12-13,Corn,23.6,Delhi Azadpur,Rajasthan,2899.8
2023-12-13,Wheat,32.66,Chennai APMC,Andhra Pradesh,3667.4
2023-12-13,Rice,39.75,Mumbai APMC,Andhra Pradesh,2802.6
2023-12-13,Soybean,55.8,Madurai,Uttar Pradesh,1691.2
2023-12-13,Cotton,73.58,Madurai,Gujarat,3070.0
2023-12-14,Tomato,48.47,Chennai APMC,Punjab,235.8
2023-12-14,Potato,22.82,Chennai APMC,Uttar Pradesh,1232.1
2023-12-14,Corn,24.44,Coimbatore APMC,Andhra Pradesh,4850.2
2023-12-14,Wheat,31.93,Mumbai APMC,Andhra Pradesh,4151.2
2023-12-14,Rice,38.71,Delhi Azadpur,Punjab,4423.2
2023-12-14,Soybean,56.31,Koyambedu,Haryana,3655.8
2023-12-14,Cotton,71.42,Madurai,Maharashtra,495.8
2023-12-15,Tomato,48.85,Hyderabad,Rajasthan,2358.9
2023-12-15,Potato,23.29,Koyambedu,Rajasthan,289.2
2023-12-15,Corn,25.39,Coimbatore APMC,Andhra Pradesh,2986.9
2023-12-15,Wheat,29.64,Coimbatore APMC,Gujarat,1123.1
2023-12-15,Rice,41.67,Bengaluru APMC,Punjab,4997.2
2023-12-15,Soybean,58.12,Chennai APMC,Haryana,4281.3
2023-12-15,Cotton,70.11,Koyambedu,Maharashtra,4594.7
2023-12-16,Tomato,50.16,Hyderabad,Punjab,4957.5
2023-12-16,Potato,21.37,Koyambedu,Gujarat,4805.7
2023-12-16,Corn,26.52,Bengaluru APMC,Rajasthan,3615.4
2023-12-16,Wheat,32.56,Chennai APMC,Tamil Nadu,4562.0
2023-12-16,Rice,38.77,Coimbatore APMC,Tamil Nadu,4986.5
2023-12-16,Soybean,54.95,Chennai APMC,Maharashtra,1706.2
2023-12-16,Cotton,71.09,Bengaluru APMC,Maharashtra,2771.2
2023-12-17,Tomato,47.82,Chennai APMC,Andhra Pradesh,3457.6
2023-12-17,Potato,20.95,Mumbai APMC,Gujarat,3202.3
2023-12-17,Corn,26.1,Hyderabad,Uttar Pradesh,3659.8
2023-12-17,Wheat,31.12,Koyambedu,Haryana,4587.5
2023-12-17,Rice,40.22,Coimbatore APMC,Haryana,1871.1
2023-12-17,Soybean,58.43,Mumbai APMC,Karnataka,4435.1
2023-12-17,Cotton,71.33,Koyambedu,Uttar Pradesh,3038.3
2023-12-18,Tomato,49.63,Koyambedu,Rajasthan,3214.5
2023-12-18,Potato,23.02,Delhi Azadpur,Maharashtra,2719.2
2023-12-18,Corn,26.98,Coimbatore APMC,Andhra Pradesh,2015.2
2023-12-18,Wheat,32.38,Hyderabad,Punjab,4198.4
2023-12-18,Rice,40.38,Madurai,Haryana,1013.8
2023-12-18,Soybean,56.99,Madurai,Andhra Pradesh,3052.5
2023-12-18,Cotton,70.41,Madurai,Maharashtra,1238.7
2023-12-19,Tomato,50.65,Delhi Azadpur,Punjab,1721.6
2023-12-19,Potato,23.67,Koyambedu,Maharashtra,1313.0
2023-12-19,Corn,25.2,Chennai APMC,Uttar Pradesh,693.8
2023-12-19,Wheat,32.4,Bengaluru APMC,Tamil Nadu,4156.4
2023-12-19,Rice,40.37,Chennai APMC,Punjab,1226.4
2023-12-19,Soybean,56.03,Bengaluru APMC,Haryana,2205.1
2023-12-19,Cotton,73.95,Chennai APMC,Rajasthan,3483.7
2023-12-20,Tomato,52.96,Koyambedu,Karnataka,2161.3
2023-12-20,Potato,21.23,Chennai APMC,Tamil Nadu,4722.0
2023-12-20,Corn,24.34,Chennai APMC,Rajasthan,4430.4
2023-12-20,Wheat,32.87,Mumbai APMC,Haryana,2019.3
2023-12-20,Rice,40.49,Koyambedu,Tamil Nadu,1962.1
2023-12-20,Soybean,56.07,Hyderabad,Maharashtra,1635.9
2023-12-20,Cotton,74.59,Coimbatore APMC,Maharashtra,4766.3
2023-12-21,Tomato,47.47,Coimbatore APMC,Uttar Pradesh,4492.6
2023-12-21,Potato,23.52,Mumbai APMC,Tamil Nadu,4096.1
2023-12-21,Corn,25.57,Madurai,Haryana,2881.6
2023-12-21,Wheat,35.06,Hyderabad,Gujarat,2151.1
2023-12-21,Rice,42.47,Madurai,Andhra Pradesh,4920.4
2023-12-21,Soybean,55.33,Delhi Azadpur,Uttar Pradesh,3760.8
2023-12-21,Cotton,71.66,Chennai APMC,Maharashtra,1248.4
2023-12-22,Tomato,50.84,Chennai APMC,Rajasthan,4926.5
2023-12-22,Potato,21.97,Coimbatore APMC,Punjab,1527.3
2023-12-22,Corn,26.48,Hyderabad,Rajasthan,3696.5
2023-12-22,Wheat,32.59,Madurai,Haryana,278.3
2023-12-22,Rice,36.67,Coimbatore APMC,Punjab,3091.8
2023-12-22,Soybean,56.53,Koyambedu,Tamil Nadu,557.2
2023-12-22,Cotton,71.52,Mumbai APMC,Gujarat,3471.0
2023-12-23,Tomato,48.88,Chennai APMC,Tamil Nadu,2561.6
2023-12-23,Potato,24.78,Koyambedu,Uttar Pradesh,1464.5
2023-12-23,Corn,24.73,Madurai,Tamil Nadu,3587.5
2023-12-23,Wheat,33.84,Hyderabad,Uttar Pradesh,2935.4
2023-12-23,Rice,39.2,Madurai,Haryana,3793.3
2023-12-23,Soybean,56.2,Bengaluru APMC,Haryana,4354.4
2023-12-23,Cotton,73.8,Delhi Azadpur,Rajasthan,3226.7
2023-12-24,Tomato,50.19,Hyderabad,Maharashtra,4451.3
2023-12-24,Potato,23.54,Delhi Azadpur,Karnataka,2699.6
2023-12-24,Corn,28.13,Mumbai APMC,Haryana,3202.0
2023-12-24,Wheat,32.18,Coimbatore APMC,Karnataka,1685.3
2023-12-24,Rice,38.76,Koyambedu,Uttar Pradesh,155.3
2023-12-24,Soybean,55.05,Delhi Azadpur,Andhra Pradesh,4768.8
2023-12-24,Cotton,71.44,Coimbatore APMC,Maharashtra,965.5
2023-12-25,Tomato,54.17,Coimbatore APMC,Uttar Pradesh,3913.6
2023-12-25,Potato,24.61,Bengaluru APMC,Haryana,2841.4
2023-12-25,Corn,24.72,Chennai APMC,Haryana,3130.0
2023-12-25,Wheat,30.76,Chennai APMC,Rajasthan,2391.2
2023-12-25,Rice,40.47,Bengaluru APMC,Maharashtra,2313.0
2023-12-25,Soybean,57.57,Bengaluru APMC,Tamil Nadu,3227.6
2023-12-25,Cotton,73.57,Madurai,Andhra Pradesh,1582.0
2023-12-26,Tomato,49.43,Coimbatore APMC,Rajasthan,3053.3
2023-12-26,Potato,22.62,Mumbai APMC,Punjab,3268.4
2023-12-26,Corn,27.3,Madurai,Rajasthan,3797.2
2023-12-26,Wheat,32.94,Delhi Azadpur,Tamil Nadu,4491.4
2023-12-26,Rice,36.48,Bengaluru APMC,Maharashtra,4908.9
2023-12-26,Soybean,56.46,Bengaluru APMC,Punjab,198.2
2023-12-26,Cotton,71.53,Madurai,Haryana,2973.0
2023-12-27,Tomato,50.13,Mumbai APMC,Rajasthan,3398.9
2023-12-27,Potato,27.35,Bengaluru APMC,Uttar Pradesh,512.8
2023-12-27,Corn,27.42,Bengaluru APMC,Haryana,1756.4
2023-12-27,Wheat,32.4,Koyambedu,Andhra Pradesh,123.9
2023-12-27,Rice,41.25,Hyderabad,Haryana,536.4
2023-12-27,Soybean,57.59,Madurai,Andhra Pradesh,4045.8
2023-12-27,Cotton,73.5,Mumbai APMC,Punjab,4903.3
2023-12-28,Tomato,50.84,Koyambedu,Uttar Pradesh,4224.4
2023-12-28,Potato,26.01,Delhi Azadpur,Haryana,2730.3
2023-12-28,Corn,25.23,Coimbatore APMC,Uttar Pradesh,4256.3
2023-12-28,Wheat,33.64,Delhi Azadpur,Tamil Nadu,4280.5
2023-12-28,Rice,38.54,Madurai,Gujarat,3774.0
2023-12-28,Soybean,57.76,Chennai APMC,Tamil Nadu,3355.2
2023-12-28,Cotton,71.55,Bengaluru APMC,Haryana,4541.3
2023-12-29,Tomato,49.36,Bengaluru APMC,Maharashtra,4992.3
2023-12-29,Potato,22.54,Koyambedu,Haryana,2544.3
2023-12-29,Corn,28.45,Koyambedu,Maharashtra,3358.2
2023-12-29,Wheat,34.36,Mumbai APMC,Tamil Nadu,287.2
2023-12-29,Rice,38.12,Koyambedu,Haryana,2662.7
2023-12-29,Soybean,57.07,Delhi Azadpur,Maharashtra,1500.5
2023-12-29,Cotton,71.92,Koyambedu,Punjab,318.9
2023-12-30,Tomato,48.16,Bengaluru APMC,Karnataka,4321.3
2023-12-30,Potato,22.72,Coimbatore APMC,Gujarat,3228.3
2023-12-30,Corn,26.58,Madurai,Tamil Nadu,3663.4
2023-12-30,Wheat,36.68,Coimbatore APMC,Uttar Pradesh,1387.1
2023-12-30,Rice,40.69,Hyderabad,Gujarat,2241.3
2023-12-30,Soybean,54.98,Delhi Azadpur,Haryana,853.4
2023-12-30,Cotton,72.2,Hyderabad,Karnataka,3643.8
2023-12-31,Tomato,51.63,Bengaluru APMC,Karnataka,3001.7
2023-12-31,Potato,26.23,Mumbai APMC,Tamil Nadu,2799.5
2023-12-31,Corn,24.72,Koyambedu,Gujarat,3638.7
2023-12-31,Wheat,30.28,Hyderabad,Haryana,4619.3
2023-12-31,Rice,42.91,Madurai,Maharashtra,3857.1
2023-12-31,Soybean,57.68,Delhi Azadpur,Tamil Nadu,2016.5
2023-12-31,Cotton,71.8,Delhi Azadpur,Maharashtra,4853.0
